DateTime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,sub_metering_remainder,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU
2007-06-16,2017.762,307.558,239.5017,5.975,3289.0,4498.0,11108.0,14734.366,45.467,10.333,4.0,0.667,0.0
2007-06-17,1947.09,239.814,240.21918,5.769305,4124.0,5038.0,8734.0,14555.5,45.467,10.333,4.0,0.667,0.0
2007-06-18,678.474,180.81,240.7762,2.07875,0.0,529.0,4241.0,6537.9,45.467,10.333,4.0,0.667,0.0
2007-06-19,845.2,188.166,240.26665,2.5652778,973.0,537.0,4391.0,8185.6665,45.467,10.333,4.0,0.667,0.0
2007-06-20,1074.286,227.302,240.15616,3.3068054,1761.0,2588.0,5106.0,8449.767,45.467,10.333,4.0,0.667,0.0
2007-06-21,806.946,222.546,240.57494,2.5008333,932.0,2400.0,3711.0,6406.1,45.467,10.333,4.0,0.667,0.0
2007-06-22,566.294,208.526,240.83563,1.8073611,0.0,951.0,3482.0,5005.2334,45.467,10.333,4.0,0.667,0.0
2007-06-23,477.566,193.12,240.31897,1.5356944,0.0,786.0,2402.0,4771.4336,45.467,10.333,4.0,0.667,0.0
2007-06-24,714.656,179.362,241.1322,2.207639,0.0,791.0,3449.0,7670.933,45.467,10.333,4.0,0.667,0.0
2007-06-25,1072.202,197.27,240.42227,3.25,1985.0,3621.0,4816.0,7448.033,45.467,10.333,4.0,0.667,0.0
2007-06-26,944.908,182.42,240.09451,2.8770833,971.0,1334.0,5231.0,8212.467,45.467,10.333,4.0,0.667,0.0
2007-06-27,1480.826,206.998,239.75842,4.429167,2603.0,6451.0,7270.0,8356.434,45.467,10.333,4.0,0.667,0.0
2007-06-28,1295.438,217.446,239.42368,3.8895833,0.0,4368.0,9541.0,7681.6333,45.467,10.333,4.0,0.667,0.0
2007-06-29,1304.442,206.194,240.17949,3.9405556,4363.0,667.0,6797.0,9913.7,45.467,10.333,4.0,0.667,0.0
2007-06-30,1335.314,188.354,240.01161,3.9715278,3049.0,792.0,8376.0,10038.233,45.467,10.333,4.0,0.667,0.0
2007-07-01,1026.664,172.448,240.06714,3.0806947,969.0,736.0,4690.0,10716.066,78.05,12.667,5.167,3.5,0.0
2007-07-02,967.032,176.924,240.67181,2.9277778,1018.0,5281.0,3445.0,6373.2,78.05,12.667,5.167,3.5,0.0
2007-07-03,1059.912,180.338,240.18694,3.2306945,467.0,3214.0,4695.0,9289.2,78.05,12.667,5.167,3.5,0.0
2007-07-04,1003.41,253.334,240.65964,3.0954165,2329.0,2218.0,5632.0,6544.5,78.05,12.667,5.167,3.5,0.0
2007-07-05,1057.29,246.716,240.44444,3.2331944,2922.0,770.0,3973.0,9956.5,78.05,12.667,5.167,3.5,0.0
2007-07-06,1069.524,219.35,240.59946,3.268611,2826.0,3563.0,4005.0,7431.4,78.05,12.667,5.167,3.5,0.0
2007-07-07,1358.206,214.044,239.91014,4.034861,997.0,3047.0,10177.0,8415.767,78.05,12.667,5.167,3.5,0.0
2007-07-08,1089.08,196.92,240.33888,3.2893057,1825.0,2831.0,5277.0,8218.333,78.05,12.667,5.167,3.5,0.0
2007-07-09,1180.158,172.422,240.61765,3.51625,923.0,594.0,9386.0,8766.3,78.05,12.667,5.167,3.5,0.0
2007-07-10,908.324,176.244,239.98305,2.786111,67.0,2227.0,4631.0,8213.733,78.05,12.667,5.167,3.5,0.0
2007-07-11,722.352,153.856,241.03003,2.1994443,1015.0,647.0,5284.0,5093.2,78.05,12.667,5.167,3.5,0.0
2007-07-12,1069.582,209.098,240.76463,3.233611,1029.0,2550.0,6419.0,7828.3667,78.05,12.667,5.167,3.5,0.0
2007-07-13,794.382,206.694,240.8548,2.4508333,0.0,633.0,4427.0,8179.7,78.05,12.667,5.167,3.5,0.0
2007-07-14,1288.17,258.45,241.29189,3.8940277,3775.0,1968.0,6604.0,9122.5,78.05,12.667,5.167,3.5,0.0
2007-07-15,1037.18,294.77,240.565,3.2301388,862.0,632.0,5585.0,10207.333,78.05,12.667,5.167,3.5,0.0
2007-07-16,853.674,233.96,236.50723,2.6605556,830.0,695.0,4176.0,8526.9,78.05,12.667,5.167,3.5,0.0
2007-07-17,719.632,176.088,234.74126,2.2762501,848.0,694.0,3335.0,7116.8667,78.05,12.667,5.167,3.5,0.0
2007-07-18,757.082,156.514,231.08824,2.3868055,909.0,671.0,4628.0,6410.033,78.05,12.667,5.167,3.5,0.0
2007-07-19,677.886,187.012,234.26187,2.143889,1068.0,703.0,3130.0,6397.1,78.05,12.667,5.167,3.5,0.0
2007-07-20,1110.422,223.118,235.56891,3.4516666,2111.0,2418.0,4765.0,9213.033,78.05,12.667,5.167,3.5,0.0
2007-07-21,1060.248,236.158,234.25662,3.2915277,428.0,512.0,7756.0,8974.8,78.05,12.667,5.167,3.5,0.0
2007-07-22,1377.26,218.756,235.96207,4.228472,7091.0,2136.0,5573.0,8154.3335,78.05,12.667,5.167,3.5,0.0
2007-07-23,991.018,143.77,234.50087,3.075972,1747.0,1288.0,3847.0,9634.967,78.05,12.667,5.167,3.5,0.0
2007-07-24,825.284,112.81,235.36304,2.5509722,0.0,1607.0,5599.0,6548.7334,78.05,12.667,5.167,3.5,0.0
2007-07-25,472.56,108.234,235.64105,1.4793055,0.0,151.0,2333.0,5392.0,78.05,12.667,5.167,3.5,0.0
2007-07-26,924.5,115.092,234.94373,2.8381944,975.0,3633.0,4346.0,6454.3335,78.05,12.667,5.167,3.5,0.0
2007-07-27,1202.514,120.456,235.5537,3.6233335,1837.0,49.0,7157.0,10998.9,78.05,12.667,5.167,3.5,0.0
2007-07-28,1621.862,178.73,235.50723,4.9416666,907.0,10265.0,6559.0,9300.033,78.05,12.667,5.167,3.5,0.0
2007-07-29,321.116,118.576,235.71205,1.0334722,0.0,0.0,1288.0,4063.9333,78.05,12.667,5.167,3.5,0.0
2007-07-30,466.816,129.492,235.53023,1.4672222,0.0,0.0,2528.0,5252.2666,78.05,12.667,5.167,3.5,0.0
2007-07-31,812.332,145.786,234.91483,2.5025,3277.0,0.0,3575.0,6686.8667,78.05,12.667,5.167,3.5,0.0
2007-08-01,1064.496,145.16,235.03105,3.2205555,1583.0,0.0,9812.0,6346.6,144.96,13.8,7.2,4.4,0.0
2007-08-02,1019.416,144.954,234.8566,3.0870833,482.0,0.0,6869.0,9639.267,144.96,13.8,7.2,4.4,0.0
2007-08-03,1063.364,125.388,234.48561,3.2072222,958.0,0.0,9139.0,7625.7334,144.96,13.8,7.2,4.4,0.0
2007-08-04,1144.99,139.226,235.25723,3.452361,552.0,398.0,7966.0,10167.167,144.96,13.8,7.2,4.4,0.0
2007-08-05,787.098,151.254,235.11528,2.4368055,169.0,0.0,6647.0,6302.3,144.96,13.8,7.2,4.4,0.0
2007-08-06,1089.72,154.434,234.70273,3.3170834,1096.0,0.0,7985.0,9081.0,144.96,13.8,7.2,4.4,0.0
2007-08-07,1483.58,131.182,234.55388,4.425972,437.0,2168.0,9042.0,13079.333,144.96,13.8,7.2,4.4,0.0
2007-08-08,1125.482,119.096,234.51237,3.3805556,1055.0,1111.0,9660.0,6932.033,144.96,13.8,7.2,4.4,0.0
2007-08-09,1071.68,109.474,234.21439,3.2723613,182.0,4515.0,6646.0,6518.3335,144.96,13.8,7.2,4.4,0.0
2007-08-10,1028.01,117.656,234.4888,3.129722,336.0,2651.0,8287.0,5859.5,144.96,13.8,7.2,4.4,0.0
2007-08-11,1091.65,115.77,234.9802,3.2856944,1180.0,910.0,10339.0,5765.1665,144.96,13.8,7.2,4.4,0.0
2007-08-12,1241.904,127.776,235.66484,3.7427778,1123.0,1156.0,8582.0,9837.4,144.96,13.8,7.2,4.4,0.0
2007-08-13,1153.012,130.94,235.21658,3.44875,93.0,476.0,11101.0,7546.8667,144.96,13.8,7.2,4.4,0.0
2007-08-14,941.19,132.01,237.07639,2.8541667,951.0,685.0,6256.0,7794.5,144.96,13.8,7.2,4.4,0.0
2007-08-15,1191.86,159.764,239.99341,3.5420835,338.0,508.0,9787.0,9231.333,144.96,13.8,7.2,4.4,0.0
2007-08-16,958.496,131.532,239.73766,2.8438888,962.0,0.0,7476.0,7536.933,144.96,13.8,7.2,4.4,0.0
2007-08-17,1009.892,127.388,240.49405,2.9815278,244.0,0.0,7769.0,8818.533,144.96,13.8,7.2,4.4,0.0
2007-08-18,347.96,119.24,241.27962,1.0788889,0.0,0.0,1830.0,3969.3333,144.96,13.8,7.2,4.4,0.0
2007-08-19,1422.294,160.018,239.95367,4.261945,1025.0,8912.0,5989.0,7778.9,144.96,13.8,7.2,4.4,0.0
2007-08-20,1338.842,155.88,241.30069,3.9633334,1032.0,6965.0,7383.0,6934.033,144.96,13.8,7.2,4.4,0.0
2007-08-21,642.556,157.308,240.57304,1.9611111,0.0,38.0,3296.0,7375.2666,144.96,13.8,7.2,4.4,0.0
2007-08-22,1209.808,154.288,240.81732,3.57125,3048.0,1836.0,7241.0,8038.467,144.96,13.8,7.2,4.4,0.0
2007-08-23,1112.312,157.954,240.64731,3.330278,2502.0,259.0,5342.0,10435.533,144.96,13.8,7.2,4.4,0.0
2007-08-24,1656.504,262.812,240.4948,4.936111,1891.0,3784.0,9944.0,11989.4,144.96,13.8,7.2,4.4,0.0
2007-08-25,1150.88,272.548,239.85983,3.55375,4149.0,2191.0,5678.0,7163.3335,144.96,13.8,7.2,4.4,0.0
2007-08-26,1314.906,299.388,239.95091,4.012639,1541.0,3645.0,5658.0,11071.1,144.96,13.8,7.2,4.4,0.0
2007-08-27,1211.73,299.084,239.92358,3.6912498,2305.0,1229.0,6344.0,10317.5,144.96,13.8,7.2,4.4,0.0
2007-08-28,997.004,181.114,239.54987,2.9961112,1038.0,2468.0,5483.0,7627.7334,144.96,13.8,7.2,4.4,0.0
2007-08-29,747.992,175.426,240.74498,2.2795835,957.0,562.0,4932.0,6015.533,144.96,13.8,7.2,4.4,0.0
2007-08-30,1202.458,191.048,240.57318,3.6043057,3822.0,2580.0,4221.0,9417.967,144.96,13.8,7.2,4.4,0.0
2007-08-31,1279.822,187.256,239.9857,3.7884722,1200.0,666.0,8738.0,10726.366,144.96,13.8,7.2,4.4,0.0
2007-09-01,1701.486,289.846,239.35574,5.065417,2497.0,569.0,9733.0,15559.1,18.3,4.667,1.333,0.0,0.0
2007-09-02,1662.468,231.598,240.04533,5.017222,3613.0,1617.0,8806.0,13671.8,18.3,4.667,1.333,0.0,0.0
2007-09-03,1038.922,188.422,239.62036,3.1306946,621.0,2515.0,5323.0,8856.366,18.3,4.667,1.333,0.0,0.0
2007-09-04,1584.944,179.626,239.65965,4.7559724,2928.0,3501.0,9821.0,10165.733,18.3,4.667,1.333,0.0,0.0
2007-09-05,1236.572,148.864,239.14816,3.697639,0.0,4144.0,6705.0,9760.533,18.3,4.667,1.333,0.0,0.0
2007-09-06,901.474,172.026,239.34004,2.7522223,0.0,3888.0,3461.0,7675.567,18.3,4.667,1.333,0.0,0.0
2007-09-07,1336.496,181.738,239.03171,4.007222,3632.0,551.0,9388.0,8703.934,18.3,4.667,1.333,0.0,0.0
2007-09-08,1469.752,186.33,239.73045,4.3919444,3339.0,1801.0,9164.0,10191.866,18.3,4.667,1.333,0.0,0.0
2007-09-09,1679.502,209.152,238.92213,5.0540276,2184.0,4438.0,9233.0,12136.7,18.3,4.667,1.333,0.0,0.0
2007-09-10,1117.376,177.498,239.38866,3.36375,935.0,595.0,5613.0,11479.934,18.3,4.667,1.333,0.0,0.0
2007-09-11,983.572,151.764,240.07199,2.9520833,943.0,550.0,5792.0,9107.866,18.3,4.667,1.333,0.0,0.0
2007-09-12,1287.764,171.794,240.01506,3.86,0.0,3217.0,7755.0,10490.733,18.3,4.667,1.333,0.0,0.0
2007-09-13,1146.382,165.95801,239.30983,3.4644444,1175.0,2523.0,3853.0,11555.366,18.3,4.667,1.333,0.0,0.0
2007-09-14,1135.47,183.126,239.3019,3.4447222,901.0,676.0,5804.0,11543.5,18.3,4.667,1.333,0.0,0.0
2007-09-15,1095.312,184.466,240.00197,3.2781944,0.0,1449.0,6464.0,10342.2,18.3,4.667,1.333,0.0,0.0
2007-09-16,1652.224,192.352,239.56046,4.96625,3118.0,3064.0,9310.0,12045.066,18.3,4.667,1.333,0.0,0.0
2007-09-17,1461.186,202.314,239.2148,4.413472,6651.0,926.0,6279.0,10497.1,18.3,4.667,1.333,0.0,0.0
2007-09-18,1167.52,147.132,238.26068,3.5127778,1888.0,2029.0,5425.0,10116.667,18.3,4.667,1.333,0.0,0.0
2007-09-19,1298.684,151.794,240.3052,3.8833334,0.0,2743.0,7937.0,10964.733,18.3,4.667,1.333,0.0,0.0
2007-09-20,1255.532,132.908,239.715,3.7209723,1056.0,489.0,9996.0,9384.533,18.3,4.667,1.333,0.0,0.0
2007-09-21,1238.78,152.834,239.38147,3.7326388,3130.0,2745.0,6316.0,8455.333,18.3,4.667,1.333,0.0,0.0
2007-09-22,1176.172,183.432,239.48303,3.5151389,944.0,1311.0,7688.0,9659.866,18.3,4.667,1.333,0.0,0.0
2007-09-23,1417.97,242.974,239.50043,4.28,2831.0,1929.0,7382.0,11490.833,18.3,4.667,1.333,0.0,0.0
2007-09-24,1354.53,197.624,238.6006,4.07875,929.0,3935.0,7955.0,9756.5,18.3,4.667,1.333,0.0,0.0
2007-09-25,1764.342,130.078,238.09961,5.206389,916.0,2253.0,9820.0,16416.7,18.3,4.667,1.333,0.0,0.0
2007-09-26,1829.532,169.228,239.41978,5.390972,1058.0,9417.0,5695.0,14322.2,18.3,4.667,1.333,0.0,0.0
2007-09-27,1392.6,150.71,239.56706,4.077778,1066.0,643.0,7324.0,14177.0,18.3,4.667,1.333,0.0,0.0
2007-09-28,1680.498,222.718,239.46243,4.994167,996.0,3722.0,9952.0,13338.3,18.3,4.667,1.333,0.0,0.0
2007-09-29,2296.522,182.122,239.1401,6.793195,4085.0,7457.0,8190.0,18543.367,18.3,4.667,1.333,0.0,0.0
2007-09-30,1516.29,163.588,240.06477,4.4525,1405.0,582.0,10225.0,13059.5,18.3,4.667,1.333,0.0,0.0
2007-10-01,1720.922,146.734,239.23991,5.07375,1507.0,6622.0,5960.0,14593.033,59.88,4.6,3.6,2.4,0.4
2007-10-02,2198.864,161.828,238.49379,6.4740276,508.0,8022.0,12815.0,15302.733,59.88,4.6,3.6,2.4,0.4
2007-10-03,1280.454,157.738,239.26106,3.8,979.0,5024.0,3692.0,11645.9,59.88,4.6,3.6,2.4,0.4
2007-10-04,1518.458,138.448,239.20508,4.454583,2400.0,444.0,9710.0,12753.634,59.88,4.6,3.6,2.4,0.4
2007-10-05,1394.092,150.636,238.8271,4.089722,0.0,351.0,9425.0,13458.866,59.88,4.6,3.6,2.4,0.4
2007-10-06,1756.24,186.192,238.3807,5.167639,4840.0,347.0,9666.0,14417.667,59.88,4.6,3.6,2.4,0.4
2007-10-07,2106.114,153.178,238.82628,6.2079167,2498.0,8255.0,10886.0,13462.9,59.88,4.6,3.6,2.4,0.4
2007-10-08,1095.242,121.896,239.09654,3.231111,0.0,420.0,5082.0,12752.033,59.88,4.6,3.6,2.4,0.4
2007-10-09,1687.858,159.802,238.87915,4.9823613,2034.0,2147.0,9290.0,14659.967,59.88,4.6,3.6,2.4,0.4
2007-10-10,1166.972,132.752,239.42116,3.4886112,1863.0,2117.0,3345.0,12124.533,59.88,4.6,3.6,2.4,0.4
2007-10-11,1732.446,153.108,238.44417,5.109028,2630.0,414.0,7806.0,18024.1,59.88,4.6,3.6,2.4,0.4
2007-10-12,1914.504,137.984,238.48131,5.6670833,1020.0,5028.0,11659.0,14201.4,59.88,4.6,3.6,2.4,0.4
2007-10-13,1926.728,125.204,238.76541,5.7006946,969.0,3799.0,8463.0,18881.133,59.88,4.6,3.6,2.4,0.4
2007-10-14,2061.252,150.05,239.10104,6.07875,2930.0,7494.0,7126.0,16804.2,59.88,4.6,3.6,2.4,0.4
2007-10-15,1266.33,118.182,239.29271,3.7219446,1061.0,339.0,7654.0,12051.5,59.88,4.6,3.6,2.4,0.4
2007-10-16,1964.442,185.414,238.86261,5.8231945,0.0,7871.0,9876.0,14993.7,59.88,4.6,3.6,2.4,0.4
2007-10-17,1576.93,136.4,239.19212,4.636945,1065.0,453.0,8968.0,15796.167,59.88,4.6,3.6,2.4,0.4
2007-10-18,1518.53,122.5,239.80028,4.43375,1162.0,317.0,9864.0,13965.833,59.88,4.6,3.6,2.4,0.4
2007-10-19,2085.648,121.478,239.65218,6.103194,1299.0,3124.0,11648.0,18689.8,59.88,4.6,3.6,2.4,0.4
2007-10-20,1660.246,139.544,241.82483,4.8147225,2363.0,296.0,13225.0,11786.767,59.88,4.6,3.6,2.4,0.4
2007-10-21,1941.94,154.028,241.49074,5.701667,3712.0,4357.0,7313.0,16983.666,59.88,4.6,3.6,2.4,0.4
2007-10-22,1652.896,116.41,240.5454,4.8058333,0.0,299.0,13027.0,14222.267,59.88,4.6,3.6,2.4,0.4
2007-10-23,1958.404,128.3,241.23228,5.7149997,1067.0,5186.0,10680.0,15707.066,59.88,4.6,3.6,2.4,0.4
2007-10-24,1865.636,146.782,240.80827,5.4731946,4459.0,364.0,9115.0,17155.934,59.88,4.6,3.6,2.4,0.4
2007-10-25,1853.918,132.2,240.47264,5.4136114,1478.0,2433.0,7385.0,19602.633,59.88,4.6,3.6,2.4,0.4
2007-10-26,1437.568,109.676,240.68086,4.3658333,0.0,348.0,5766.0,17845.467,59.88,4.6,3.6,2.4,0.4
2007-10-27,1785.688,109.186,240.20122,5.309167,1374.0,4856.0,8949.0,14582.467,59.88,4.6,3.6,2.4,0.4
2007-10-28,512.158,92.298,240.86606,1.4852778,0.0,283.0,1765.0,6487.967,59.88,4.6,3.6,2.4,0.4
2007-10-29,545.428,86.998,241.19331,1.5744444,0.0,269.0,2749.0,6072.467,59.88,4.6,3.6,2.4,0.4
2007-10-30,811.008,89.84,240.62593,2.351389,0.0,1935.0,4256.0,7325.8,59.88,4.6,3.6,2.4,0.4
2007-10-31,1283.21,107.2,240.33897,3.742361,0.0,4700.0,8915.0,7771.8335,59.88,4.6,3.6,2.4,0.4
2007-11-01,496.216,85.046,240.93842,1.4359722,0.0,293.0,1991.0,5986.2666,37.75,8.0,2.833,0.0,0.0
2007-11-02,1443.602,93.362,239.34898,4.2026386,1346.0,2115.0,12245.0,8354.033,37.75,8.0,2.833,0.0,0.0
2007-11-03,492.55,88.124,240.19052,1.4343054,0.0,282.0,1936.0,5991.1665,37.75,8.0,2.833,0.0,0.0
2007-11-04,1485.686,138.802,240.2055,4.384028,0.0,4387.0,7068.0,13306.434,37.75,8.0,2.833,0.0,0.0
2007-11-05,1500.592,131.35,239.65912,4.3962502,1265.0,397.0,6583.0,16764.867,37.75,8.0,2.833,0.0,0.0
2007-11-06,2082.378,200.526,238.70195,6.149861,1105.0,5515.0,10690.0,17396.3,37.75,8.0,2.833,0.0,0.0
2007-11-07,1844.758,193.52,239.56491,5.481111,5042.0,301.0,6374.0,19028.967,37.75,8.0,2.833,0.0,0.0
2007-11-08,1501.06,134.698,240.75266,4.435,1715.0,314.0,6500.0,16488.666,37.75,8.0,2.833,0.0,0.0
2007-11-09,2171.226,113.242,238.71542,6.3672223,0.0,4573.0,15375.0,16239.1,37.75,8.0,2.833,0.0,0.0
2007-11-10,2611.6,237.65201,239.11041,7.7069445,3697.0,304.0,13767.0,25758.666,37.75,8.0,2.833,0.0,0.0
2007-11-11,1887.124,185.61,240.26027,5.5405555,3445.0,320.0,6024.0,21663.066,37.75,8.0,2.833,0.0,0.0
2007-11-12,2156.146,137.468,239.82559,6.271944,1018.0,4165.0,13281.0,17471.768,37.75,8.0,2.833,0.0,0.0
2007-11-13,2214.398,140.952,241.12299,6.453472,978.0,4933.0,11076.0,19919.633,37.75,8.0,2.833,0.0,0.0
2007-11-14,2047.994,141.59,239.94603,5.9406943,1055.0,295.0,16345.0,16438.232,37.75,8.0,2.833,0.0,0.0
2007-11-15,1491.988,133.066,239.98499,4.3963885,1606.0,571.0,7503.0,15186.467,37.75,8.0,2.833,0.0,0.0
2007-11-16,2309.754,123.978,240.9835,6.7180557,1991.0,4660.0,13564.0,18280.9,37.75,8.0,2.833,0.0,0.0
2007-11-17,2610.094,168.03,240.60342,7.5988894,2588.0,2199.0,14990.0,23724.566,37.75,8.0,2.833,0.0,0.0
2007-11-18,2183.858,161.762,242.26047,6.3476386,5201.0,2097.0,7066.0,22033.633,37.75,8.0,2.833,0.0,0.0
2007-11-19,1723.654,112.03,242.76636,5.00625,1089.0,253.0,10750.0,16635.566,37.75,8.0,2.833,0.0,0.0
2007-11-20,2095.856,124.832,241.33882,6.090417,1015.0,3954.0,11026.0,18935.934,37.75,8.0,2.833,0.0,0.0
2007-11-21,1755.212,131.612,241.49512,5.121111,1141.0,549.0,9473.0,18090.533,37.75,8.0,2.833,0.0,0.0
2007-11-22,1932.378,143.108,241.56503,5.65625,2867.0,297.0,9001.0,20041.3,37.75,8.0,2.833,0.0,0.0
2007-11-23,2522.618,138.912,240.72238,7.340694,2168.0,6181.0,13685.0,20009.633,37.75,8.0,2.833,0.0,0.0
2007-11-24,1899.054,150.512,241.80273,5.512639,1573.0,4131.0,13451.0,12495.9,37.75,8.0,2.833,0.0,0.0
2007-11-25,1395.598,122.776,242.66115,4.0866666,3556.0,279.0,5678.0,13746.967,37.75,8.0,2.833,0.0,0.0
2007-11-26,1569.716,117.05,241.11649,4.601389,1088.0,288.0,8926.0,15859.934,37.75,8.0,2.833,0.0,0.0
2007-11-27,2801.012,139.994,241.32109,8.15625,1063.0,11020.0,15111.0,19489.533,37.75,8.0,2.833,0.0,0.0
2007-11-28,1644.94,115.442,242.8948,4.7755556,1182.0,769.0,7810.0,17654.666,37.75,8.0,2.833,0.0,0.0
2007-11-29,1719.452,118.71,242.73233,5.0156946,2031.0,283.0,8818.0,17525.533,37.75,8.0,2.833,0.0,0.0
2007-11-30,2331.728,147.28,243.48776,6.7572227,0.0,7941.0,13601.0,17320.133,37.75,8.0,2.833,0.0,0.0
2007-12-01,3134.942,288.892,240.26608,9.191527,9356.0,353.0,17847.0,24693.033,53.283,9.167,4.333,1.167,0.0
2007-12-02,2946.188,325.082,240.73001,8.618611,2090.0,6915.0,10636.0,29462.133,53.283,9.167,4.333,1.167,0.0
2007-12-03,1762.06,131.914,241.0796,5.1655555,1141.0,299.0,10428.0,17499.666,53.283,9.167,4.333,1.167,0.0
2007-12-04,2067.636,145.016,241.53598,6.045139,1012.0,5828.0,8561.0,19059.6,53.283,9.167,4.333,1.167,0.0
2007-12-05,2153.12,178.398,241.22789,6.3481946,3422.0,295.0,10919.0,21249.334,53.283,9.167,4.333,1.167,0.0
2007-12-06,2487.934,161.936,239.7101,7.3379164,4751.0,318.0,11908.0,24488.566,53.283,9.167,4.333,1.167,0.0
2007-12-07,1769.016,147.64,240.67105,5.1579165,459.0,3710.0,10263.0,15051.6,53.283,9.167,4.333,1.167,0.0
2007-12-08,2213.404,154.34,239.55994,6.508055,1133.0,2354.0,12283.0,21120.066,53.283,9.167,4.333,1.167,0.0
2007-12-09,2274.584,200.936,239.91508,6.701528,4176.0,2428.0,8728.0,22577.732,53.283,9.167,4.333,1.167,0.0
2007-12-10,1758.754,125.012,241.90384,5.1745834,1102.0,278.0,8281.0,19651.566,53.283,9.167,4.333,1.167,0.0
2007-12-11,2305.104,133.698,241.46024,6.712222,1050.0,3817.0,12740.0,20811.4,53.283,9.167,4.333,1.167,0.0
2007-12-12,1588.062,116.886,242.47632,4.591111,1152.0,254.0,7759.0,17302.7,53.283,9.167,4.333,1.167,0.0
2007-12-13,1847.746,111.49,241.82735,5.4195833,1103.0,1448.0,8911.0,19333.768,53.283,9.167,4.333,1.167,0.0
2007-12-14,1974.808,179.55,241.98592,5.7577777,980.0,3849.0,12941.0,15143.467,53.283,9.167,4.333,1.167,0.0
2007-12-15,2736.876,157.626,241.28064,7.98,1706.0,3687.0,14313.0,25908.6,53.283,9.167,4.333,1.167,0.0
2007-12-16,2762.218,126.938,242.68498,7.9922223,3410.0,2281.0,12929.0,27416.967,53.283,9.167,4.333,1.167,0.0
2007-12-17,1798.422,105.194,242.62573,5.1897225,1636.0,243.0,10567.0,17527.7,53.283,9.167,4.333,1.167,0.0
2007-12-18,2623.194,144.08,242.94,7.602083,1123.0,5810.0,11093.0,25693.9,53.283,9.167,4.333,1.167,0.0
2007-12-19,2196.052,109.336,242.70111,6.334444,1233.0,2658.0,11679.0,21030.867,53.283,9.167,4.333,1.167,0.0
2007-12-20,1949.758,119.434,243.16795,5.6133337,1859.0,276.0,13592.0,16768.967,53.283,9.167,4.333,1.167,0.0
