DateTime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,sub_metering_remainder,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU
2008-06-22,1566.416,294.144,239.04411,4.674028,4705.0,1175.0,10652.0,9574.934,17.167,5.167,0.667,0.0,0.0
2008-06-23,1251.796,210.956,238.93765,3.7919443,2600.0,581.0,10124.0,7558.2666,17.167,5.167,0.667,0.0,0.0
2008-06-24,1754.452,253.022,237.91539,5.2622223,2779.0,3489.0,14271.0,8701.866,17.167,5.167,0.667,0.0,0.0
2008-06-25,1261.77,290.626,238.8949,3.910972,2773.0,569.0,9402.0,8285.5,17.167,5.167,0.667,0.0,0.0
2008-06-26,1056.02,217.414,239.35141,3.211111,921.0,572.0,8971.0,7136.3335,17.167,5.167,0.667,0.0,0.0
2008-06-27,1755.152,262.008,238.93498,5.2366667,4159.0,2372.0,10163.0,12558.533,17.167,5.167,0.667,0.0,0.0
2008-06-28,1208.8,210.954,239.14238,3.685972,0.0,2000.0,7932.0,10214.667,17.167,5.167,0.667,0.0,0.0
2008-06-29,749.352,183.664,240.16066,2.3311112,955.0,535.0,3896.0,7103.2,17.167,5.167,0.667,0.0,0.0
2008-06-30,804.196,189.526,240.37613,2.4791667,0.0,521.0,6819.0,6063.2666,17.167,5.167,0.667,0.0,0.0
2008-07-01,1215.24,277.788,239.5403,3.74,3465.0,587.0,8390.0,7812.0,38.017,5.5,2.333,0.833,0.0
2008-07-02,1147.202,266.538,238.96198,3.5695834,962.0,650.0,7002.0,10506.033,38.017,5.5,2.333,0.833,0.0
2008-07-03,1098.36,213.748,239.6355,3.3431945,958.0,2569.0,7410.0,7369.0,38.017,5.5,2.333,0.833,0.0
2008-07-04,942.02,188.132,240.17964,2.8283334,0.0,589.0,8302.0,6809.3335,38.017,5.5,2.333,0.833,0.0
2008-07-05,1469.088,224.78,239.56477,4.386528,1875.0,6754.0,8365.0,7490.8,38.017,5.5,2.333,0.833,0.0
2008-07-06,1805.064,253.582,240.59024,5.3594446,4258.0,5230.0,7536.0,13060.4,38.017,5.5,2.333,0.833,0.0
2008-07-07,983.39,202.81,239.63373,2.968611,2171.0,592.0,7149.0,6477.8335,38.017,5.5,2.333,0.833,0.0
2008-07-08,1126.214,196.318,239.70062,3.3713887,991.0,503.0,7592.0,9684.233,38.017,5.5,2.333,0.833,0.0
2008-07-09,919.318,191.724,240.32957,2.7752776,951.0,499.0,7352.0,6519.967,38.017,5.5,2.333,0.833,0.0
2008-07-10,1251.276,240.242,239.86775,3.7434723,982.0,552.0,8186.0,11134.6,38.017,5.5,2.333,0.833,0.0
2008-07-11,1254.216,251.036,239.5169,3.7822223,724.0,558.0,9251.0,10370.6,38.017,5.5,2.333,0.833,0.0
2008-07-12,1328.852,266.124,240.0593,4.050417,4436.0,2617.0,7231.0,7863.533,38.017,5.5,2.333,0.833,0.0
2008-07-13,1254.634,166.908,240.28969,3.7666667,1671.0,3164.0,7056.0,9019.566,38.017,5.5,2.333,0.833,0.0
2008-07-14,1137.926,209.668,240.49419,3.4316669,2564.0,1995.0,6436.0,7970.433,38.017,5.5,2.333,0.833,0.0
2008-07-15,1155.86,190.936,239.78145,3.4356945,968.0,552.0,8585.0,9159.333,38.017,5.5,2.333,0.833,0.0
2008-07-16,1077.062,206.462,240.59338,3.2368054,1537.0,2799.0,4978.0,8637.033,38.017,5.5,2.333,0.833,0.0
2008-07-17,1319.122,239.506,239.91704,4.0266666,1122.0,723.0,8280.0,11860.366,38.017,5.5,2.333,0.833,0.0
2008-07-18,1261.584,195.606,239.5772,3.7369447,1143.0,552.0,9260.0,10071.4,38.017,5.5,2.333,0.833,0.0
2008-07-19,1344.014,208.03,239.15112,4.019722,2941.0,3146.0,7676.0,8637.233,38.017,5.5,2.333,0.833,0.0
2008-07-20,941.534,172.576,239.7777,2.8363888,1943.0,1076.0,5457.0,7216.2334,38.017,5.5,2.333,0.833,0.0
2008-07-21,1156.478,172.45,239.1017,3.4820836,1698.0,431.0,9189.0,7956.6333,38.017,5.5,2.333,0.833,0.0
2008-07-22,740.242,161.128,239.67032,2.272639,0.0,430.0,4886.0,7021.3667,38.017,5.5,2.333,0.833,0.0
2008-07-23,942.63,162.392,240.09612,2.8494446,1233.0,454.0,6325.0,7698.5,38.017,5.5,2.333,0.833,0.0
2008-07-24,1093.45,185.882,239.88377,3.2215278,837.0,476.0,8344.0,8567.167,38.017,5.5,2.333,0.833,0.0
2008-07-25,865.534,182.714,239.0572,2.6183333,1168.0,492.0,6731.0,6034.567,38.017,5.5,2.333,0.833,0.0
2008-07-26,815.684,213.318,240.02869,2.4944444,0.0,948.0,6243.0,6403.7334,38.017,5.5,2.333,0.833,0.0
2008-07-27,1147.396,233.138,238.47116,3.5125,1063.0,858.0,8385.0,8817.267,38.017,5.5,2.333,0.833,0.0
2008-07-28,825.804,198.514,239.99368,2.5743055,0.0,509.0,5963.0,7291.4,38.017,5.5,2.333,0.833,0.0
2008-07-29,1166.558,208.384,240.24887,3.6408331,1571.0,530.0,5802.0,11539.634,38.017,5.5,2.333,0.833,0.0
2008-07-30,1299.908,227.536,239.08559,4.065139,2548.0,773.0,6278.0,12066.134,38.017,5.5,2.333,0.833,0.0
2008-07-31,1392.6381,243.476,240.09569,4.2318053,1533.0,2808.0,7588.0,11281.634,38.017,5.5,2.333,0.833,0.0
2008-08-01,739.576,252.704,239.80545,2.3279166,586.0,1150.0,5091.0,5499.2666,64.28,6.4,3.0,1.8,0.0
2008-08-02,505.776,178.294,239.12874,1.5879167,0.0,504.0,3803.0,4122.6,64.28,6.4,3.0,1.8,0.0
2008-08-03,504.782,166.052,237.05443,1.5766666,0.0,499.0,3926.0,3988.0332,64.28,6.4,3.0,1.8,0.0
2008-08-04,1126.528,193.822,237.86328,3.4168057,596.0,4677.0,4411.0,9091.467,64.28,6.4,3.0,1.8,0.0
2008-08-05,827.118,180.248,238.73647,2.5059724,635.0,509.0,7118.0,5523.3,64.28,6.4,3.0,1.8,0.0
2008-08-06,326.112,214.504,240.56583,1.0904167,0.0,513.0,2215.0,2707.2,64.28,6.4,3.0,1.8,0.0
2008-08-07,334.884,214.94,239.31233,1.1206945,0.0,526.0,2357.0,2698.4,64.28,6.4,3.0,1.8,0.0
2008-08-08,302.2,196.448,239.45653,1.0055555,0.0,481.0,1980.0,2575.6667,64.28,6.4,3.0,1.8,0.0
2008-08-09,358.924,199.99,240.71046,1.1602778,0.0,489.0,1902.0,3591.0667,64.28,6.4,3.0,1.8,0.0
2008-08-10,352.032,189.106,240.2649,1.1225001,0.0,464.0,1905.0,3498.2,64.28,6.4,3.0,1.8,0.0
2008-08-11,371.91602,187.62,240.71832,1.1706945,0.0,489.0,1880.0,3829.6,64.28,6.4,3.0,1.8,0.0
2008-08-12,288.984,187.042,240.04828,0.9534722,0.0,462.0,1844.0,2510.4,64.28,6.4,3.0,1.8,0.0
2008-08-13,282.584,183.836,240.8715,0.9315278,0.0,451.0,1789.0,2469.7334,64.28,6.4,3.0,1.8,0.0
2008-08-14,270.258,177.966,241.14088,0.885,0.0,441.0,1641.0,2422.3,64.28,6.4,3.0,1.8,0.0
2008-08-15,273.654,178.178,241.15816,0.8959722,0.0,439.0,1691.0,2430.9,64.28,6.4,3.0,1.8,0.0
2008-08-16,274.814,181.678,242.09535,0.8994444,0.0,442.0,1688.0,2450.2334,64.28,6.4,3.0,1.8,0.0
2008-08-17,274.796,179.516,241.18344,0.8977778,0.0,445.0,1710.0,2424.9333,64.28,6.4,3.0,1.8,0.0
2008-08-18,273.758,178.098,241.35583,0.8943056,0.0,440.0,1719.0,2403.6333,64.28,6.4,3.0,1.8,0.0
2008-08-19,274.692,180.622,240.89473,0.90333337,0.0,442.0,1697.0,2439.2,64.28,6.4,3.0,1.8,0.0
2008-08-20,268.47202,178.064,241.5437,0.8833333,0.0,437.0,1626.0,2411.5334,64.28,6.4,3.0,1.8,0.0
2008-08-21,261.298,168.972,240.29565,0.8497222,0.0,432.0,1577.0,2345.9668,64.28,6.4,3.0,1.8,0.0
2008-08-22,267.124,174.654,240.88225,0.87208337,0.0,438.0,1614.0,2400.0667,64.28,6.4,3.0,1.8,0.0
2008-08-23,254.642,169.422,242.14267,0.8308334,0.0,419.0,1485.0,2340.0334,64.28,6.4,3.0,1.8,0.0
2008-08-24,254.716,163.91,241.61342,0.8263889,0.0,404.0,1523.0,2318.2666,64.28,6.4,3.0,1.8,0.0
2008-08-25,250.298,163.87,241.47398,0.80833334,0.0,422.0,1436.0,2313.6333,64.28,6.4,3.0,1.8,0.0
2008-08-26,257.564,166.566,241.11955,0.8372222,0.0,420.0,1533.0,2339.7334,64.28,6.4,3.0,1.8,0.0
2008-08-27,258.114,165.872,240.57648,0.8331945,0.0,399.0,1539.0,2363.9001,64.28,6.4,3.0,1.8,0.0
2008-08-28,268.246,174.098,240.54265,0.875,0.0,432.0,1631.0,2407.7666,64.28,6.4,3.0,1.8,0.0
2008-08-29,267.588,171.186,240.33546,0.875,0.0,430.0,1599.0,2430.8,64.28,6.4,3.0,1.8,0.0
2008-08-30,270.424,177.552,240.51399,0.88624996,0.0,435.0,1619.0,2453.0667,64.28,6.4,3.0,1.8,0.0
2008-08-31,1502.532,210.418,240.01805,4.452778,2056.0,3733.0,12136.0,7117.2,64.28,6.4,3.0,1.8,0.0
2008-09-01,1247.51,184.48601,239.91591,3.7324998,950.0,521.0,10183.0,9137.833,22.7,6.2,1.0,0.6,0.0
2008-09-02,1384.154,224.634,239.32896,4.1415277,4273.0,1206.0,6648.0,10942.233,22.7,6.2,1.0,0.6,0.0
2008-09-03,1388.486,179.288,240.02945,4.118611,1326.0,1902.0,10213.0,9700.434,22.7,6.2,1.0,0.6,0.0
2008-09-04,1225.22,151.872,238.6635,3.654722,2225.0,404.0,9408.0,8383.333,22.7,6.2,1.0,0.6,0.0
2008-09-05,873.96,147.23601,239.59058,2.6055555,379.0,431.0,6943.0,6813.0,22.7,6.2,1.0,0.6,0.0
2008-09-06,1868.574,238.292,239.33978,5.5244446,2948.0,6500.0,13400.0,8294.9,22.7,6.2,1.0,0.6,0.0
2008-09-07,1372.656,176.444,240.5887,4.0808334,3612.0,1707.0,5976.0,11582.6,22.7,6.2,1.0,0.6,0.0
2008-09-08,1309.324,160.574,241.38184,3.8533332,747.0,2293.0,9559.0,9223.066,22.7,6.2,1.0,0.6,0.0
2008-09-09,1159.654,180.67,239.78166,3.4644444,236.0,453.0,7728.0,10910.566,22.7,6.2,1.0,0.6,0.0
2008-09-10,1300.764,166.43001,239.48058,3.8574998,1009.0,399.0,10281.0,9990.4,22.7,6.2,1.0,0.6,0.0
2008-09-11,1028.714,192.038,239.09981,3.080278,1005.0,417.0,7644.0,8079.2334,22.7,6.2,1.0,0.6,0.0
2008-09-12,1392.762,178.298,239.96832,4.1445837,1867.0,402.0,8738.0,12205.7,22.7,6.2,1.0,0.6,0.0
2008-09-13,1631.436,186.192,240.12454,4.820139,930.0,5433.0,11807.0,9020.6,22.7,6.2,1.0,0.6,0.0
2008-09-14,1576.326,193.746,239.88898,4.735,4673.0,445.0,6538.0,14616.1,22.7,6.2,1.0,0.6,0.0
2008-09-15,1697.708,136.118,240.2559,5.0718055,960.0,364.0,10322.0,16649.133,22.7,6.2,1.0,0.6,0.0
2008-09-16,1221.862,156.06,240.94875,3.6193054,0.0,368.0,8249.0,11747.366,22.7,6.2,1.0,0.6,0.0
2008-09-17,1519.21,177.168,240.65668,4.4897223,1910.0,3727.0,9371.0,10312.167,22.7,6.2,1.0,0.6,0.0
2008-09-18,1505.29,189.376,240.32715,4.4473615,4202.0,357.0,7991.0,12538.167,22.7,6.2,1.0,0.6,0.0
2008-09-19,1518.846,166.768,240.35712,4.4787498,1569.0,351.0,12367.0,11027.1,22.7,6.2,1.0,0.6,0.0
2008-09-20,1304.6,156.204,240.59412,3.8055556,0.0,370.0,12477.0,8896.333,22.7,6.2,1.0,0.6,0.0
2008-09-21,1533.07,206.262,240.94017,4.5602775,4010.0,2381.0,8347.0,10813.167,22.7,6.2,1.0,0.6,0.0
2008-09-22,1358.564,151.524,240.20915,4.012639,1014.0,2448.0,10227.0,8953.733,22.7,6.2,1.0,0.6,0.0
2008-09-23,1232.788,165.128,240.18335,3.684167,0.0,2168.0,7920.0,10458.467,22.7,6.2,1.0,0.6,0.0
2008-09-24,1718.35,173.472,240.12578,5.0316668,2019.0,4730.0,10548.0,11342.167,22.7,6.2,1.0,0.6,0.0
2008-09-25,1131.22,173.77,240.29031,3.34375,1012.0,751.0,8485.0,8605.667,22.7,6.2,1.0,0.6,0.0
2008-09-26,1431.45,211.572,240.39362,4.2395835,1221.0,370.0,10890.0,11376.5,22.7,6.2,1.0,0.6,0.0
2008-09-27,2127.446,257.04,240.14648,6.258611,4347.0,2584.0,12688.0,15838.434,22.7,6.2,1.0,0.6,0.0
2008-09-28,1731.104,163.968,240.27841,5.079583,1920.0,385.0,11242.0,15304.733,22.7,6.2,1.0,0.6,0.0
2008-09-29,1501.738,199.432,240.26402,4.4094443,1014.0,363.0,10677.0,12974.967,22.7,6.2,1.0,0.6,0.0
2008-09-30,1375.006,155.092,240.58377,4.024722,998.0,360.0,7415.0,14143.767,22.7,6.2,1.0,0.6,0.0
2008-10-01,1872.364,181.256,241.1286,5.4820833,2249.0,5800.0,10808.0,12349.066,65.82,11.6,4.6,2.2,0.0
2008-10-02,1345.342,153.676,240.32823,3.948611,0.0,367.0,9060.0,12995.367,65.82,11.6,4.6,2.2,0.0
2008-10-03,1612.58,158.598,239.84201,4.745694,4801.0,349.0,9432.0,12294.333,65.82,11.6,4.6,2.2,0.0
2008-10-04,2100.496,216.2,240.1744,6.1448607,3462.0,629.0,12573.0,18344.268,65.82,11.6,4.6,2.2,0.0
2008-10-05,1549.95,146.296,240.13754,4.534167,990.0,3257.0,6071.0,15514.5,65.82,11.6,4.6,2.2,0.0
2008-10-06,1423.782,125.204,239.11908,4.216389,990.0,286.0,9562.0,12891.7,65.82,11.6,4.6,2.2,0.0
2008-10-07,1726.568,187.234,238.85286,5.1661115,1016.0,419.0,9476.0,17865.133,65.82,11.6,4.6,2.2,0.0
2008-10-08,1860.576,152.41,240.04903,5.43125,1044.0,5126.0,11650.0,13189.6,65.82,11.6,4.6,2.2,0.0
2008-10-09,1983.682,181.9,239.27544,5.812361,1032.0,3064.0,11652.0,17313.367,65.82,11.6,4.6,2.2,0.0
2008-10-10,1518.338,148.044,239.63486,4.4368057,0.0,389.0,12046.0,12870.634,65.82,11.6,4.6,2.2,0.0
2008-10-11,1669.386,154.848,239.18262,4.9059725,2144.0,2335.0,11373.0,11971.1,65.82,11.6,4.6,2.2,0.0
2008-10-12,1907.94,161.806,240.15154,5.6151385,2561.0,5822.0,7171.0,16245.0,65.82,11.6,4.6,2.2,0.0
2008-10-13,1461.976,147.894,240.80942,4.254306,1037.0,535.0,9483.0,13311.267,65.82,11.6,4.6,2.2,0.0
2008-10-14,1609.056,164.286,239.21573,4.730139,1177.0,442.0,9939.0,15259.6,65.82,11.6,4.6,2.2,0.0
2008-10-15,2156.896,168.462,239.50679,6.328194,1998.0,7042.0,9984.0,16924.268,65.82,11.6,4.6,2.2,0.0
2008-10-16,1583.68,136.84,239.26285,4.66125,951.0,429.0,8438.0,16576.666,65.82,11.6,4.6,2.2,0.0
2008-10-17,1866.886,153.522,240.04764,5.4758334,2036.0,3187.0,9639.0,16252.767,65.82,11.6,4.6,2.2,0.0
2008-10-18,2239.19,162.628,239.83543,6.5470834,799.0,1655.0,12146.0,22719.834,65.82,11.6,4.6,2.2,0.0
2008-10-19,1971.934,181.596,240.04256,5.8052773,698.0,8010.0,4600.0,19557.566,65.82,11.6,4.6,2.2,0.0
2008-10-20,1667.554,137.812,240.43248,4.8602777,844.0,2648.0,10475.0,13825.566,65.82,11.6,4.6,2.2,0.0
2008-10-21,2063.716,152.344,239.73068,6.0808334,857.0,2663.0,11331.0,19544.268,65.82,11.6,4.6,2.2,0.0
2008-10-22,1646.01,149.344,240.81575,4.8369446,662.0,2542.0,8487.0,15742.5,65.82,11.6,4.6,2.2,0.0
2008-10-23,1830.494,161.20801,240.39905,5.3745832,815.0,1435.0,10587.0,17671.232,65.82,11.6,4.6,2.2,0.0
2008-10-24,2133.226,168.014,240.4137,6.266945,7893.0,2277.0,10284.0,15099.767,65.82,11.6,4.6,2.2,0.0
2008-10-25,1596.428,125.256004,240.9227,4.63375,737.0,480.0,14164.0,11226.133,65.82,11.6,4.6,2.2,0.0
2008-10-26,523.492,115.53,242.12346,1.4991667,0.0,360.0,2013.0,6351.8667,65.82,11.6,4.6,2.2,0.0
2008-10-27,523.892,128.978,242.22806,1.5091666,0.0,402.0,1967.0,6362.533,65.82,11.6,4.6,2.2,0.0
2008-10-28,1327.29,145.076,241.3268,3.8531945,2263.0,362.0,5090.0,14406.5,65.82,11.6,4.6,2.2,0.0
2008-10-29,1612.576,133.282,241.78961,4.6043057,1037.0,345.0,4015.0,21479.268,65.82,11.6,4.6,2.2,0.0
2008-10-30,1098.6,123.028,242.08328,3.2733333,0.0,345.0,2619.0,15346.0,65.82,11.6,4.6,2.2,0.0
2008-10-31,1285.832,104.348,241.32977,3.766389,0.0,312.0,10483.0,10635.533,65.82,11.6,4.6,2.2,0.0
2008-11-01,830.498,113.672,241.81024,2.6256945,0.0,344.0,1939.0,11558.633,55.78,14.2,4.2,0.2,0.4
2008-11-02,910.614,120.472,242.15575,2.864028,0.0,346.0,2824.0,12006.9,55.78,14.2,4.2,0.2,0.4
2008-11-03,847.6,115.248,241.76512,2.665,963.0,347.0,1892.0,10924.667,55.78,14.2,4.2,0.2,0.4
2008-11-04,1562.316,121.476,240.80246,4.652361,0.0,6214.0,4106.0,15718.6,55.78,14.2,4.2,0.2,0.4
2008-11-05,3134.93,257.82,239.48077,9.239167,7597.0,10409.0,8362.0,25880.834,55.78,14.2,4.2,0.2,0.4
2008-11-06,1588.438,181.468,240.39021,4.7266665,1033.0,430.0,6734.0,18276.967,55.78,14.2,4.2,0.2,0.4
2008-11-07,1619.184,109.988,239.75179,4.7545834,1032.0,389.0,10421.0,15144.4,55.78,14.2,4.2,0.2,0.4
2008-11-08,1733.138,133.168,239.30803,5.104722,1114.0,3271.0,6069.0,18431.633,55.78,14.2,4.2,0.2,0.4
2008-11-09,2578.538,210.946,238.45409,7.620972,6301.0,661.0,14348.0,21665.633,55.78,14.2,4.2,0.2,0.4
2008-11-10,2112.904,156.726,239.62982,6.2143054,1023.0,355.0,10387.0,23450.066,55.78,14.2,4.2,0.2,0.4
2008-11-11,2455.95,128.08,239.8787,7.1833334,2475.0,2288.0,14651.0,21518.5,55.78,14.2,4.2,0.2,0.4
2008-11-12,2190.286,159.172,240.38655,6.3512497,1066.0,2752.0,9430.0,23256.768,55.78,14.2,4.2,0.2,0.4
2008-11-13,1238.46,125.424,241.59792,3.6272223,0.0,338.0,6315.0,13988.0,55.78,14.2,4.2,0.2,0.4
2008-11-14,1621.738,127.894,241.0218,4.7555556,2092.0,325.0,9929.0,14682.967,55.78,14.2,4.2,0.2,0.4
2008-11-15,3031.628,165.16,238.63411,8.963195,3952.0,3799.0,15635.0,27141.133,55.78,14.2,4.2,0.2,0.4
2008-11-16,2365.432,163.13,240.49414,6.9190283,4791.0,1829.0,8945.0,23858.867,55.78,14.2,4.2,0.2,0.4
2008-11-17,1523.636,118.874,241.13493,4.412083,0.0,378.0,10590.0,14425.934,55.78,14.2,4.2,0.2,0.4
2008-11-18,1749.05,139.282,239.90204,5.1418056,1079.0,369.0,11204.0,16498.834,55.78,14.2,4.2,0.2,0.4
2008-11-19,1840.238,166.452,240.53963,5.4129167,1737.0,3026.0,8704.0,17203.633,55.78,14.2,4.2,0.2,0.4
2008-11-20,1692.336,121.192,239.81812,4.9844446,1034.0,347.0,7732.0,19092.6,55.78,14.2,4.2,0.2,0.4
2008-11-21,1673.93,127.554,239.92834,4.946528,1039.0,348.0,10396.0,16115.833,55.78,14.2,4.2,0.2,0.4
2008-11-22,1711.368,124.868004,239.73181,5.0495834,1093.0,882.0,8320.0,18227.8,55.78,14.2,4.2,0.2,0.4
2008-11-23,3406.78,207.018,239.15097,10.048333,3631.0,8823.0,10290.0,34035.668,55.78,14.2,4.2,0.2,0.4
2008-11-24,3212.998,121.618004,240.35948,9.285417,1063.0,510.0,13378.0,38598.965,55.78,14.2,4.2,0.2,0.4
2008-11-25,2702.85,150.564,240.9306,7.8238893,3010.0,345.0,10471.0,31221.5,55.78,14.2,4.2,0.2,0.4
2008-11-26,1515.954,119.996,242.4009,4.356389,909.0,304.0,10002.0,14050.9,55.78,14.2,4.2,0.2,0.4
2008-11-27,2362.218,126.218,241.44002,6.841111,2491.0,330.0,12440.0,24109.3,55.78,14.2,4.2,0.2,0.4
2008-11-28,1885.964,128.426,243.06651,5.409583,1113.0,295.0,11361.0,18663.732,55.78,14.2,4.2,0.2,0.4
2008-11-29,2434.668,166.51,241.24075,7.0536113,5268.0,2392.0,12386.0,20531.8,55.78,14.2,4.2,0.2,0.4
2008-11-30,2401.388,170.904,242.37457,6.9555554,1161.0,3481.0,11474.0,23907.133,55.78,14.2,4.2,0.2,0.4
2008-12-01,1616.538,118.678,243.44583,4.7584724,1085.0,309.0,9013.0,16535.3,33.24,9.0,1.6,0.0,0.2
2008-12-02,1793.444,145.908,243.37936,5.215139,0.0,304.0,11343.0,18243.732,33.24,9.0,1.6,0.0,0.2
2008-12-03,1755.164,124.722,243.38373,5.0695834,1137.0,302.0,9664.0,18149.732,33.24,9.0,1.6,0.0,0.2
2008-12-04,1738.638,113.99,243.46313,5.0237503,1085.0,281.0,11314.0,16297.3,33.24,9.0,1.6,0.0,0.2
2008-12-05,2058.618,120.026,242.9759,5.967639,831.0,310.0,9852.0,23317.3,33.24,9.0,1.6,0.0,0.2
2008-12-06,2523.836,188.144,241.13657,7.358333,4005.0,5749.0,9048.0,23261.934,33.24,9.0,1.6,0.0,0.2
2008-12-07,2466.74,180.224,242.23854,7.157361,3294.0,310.0,13627.0,23881.334,33.24,9.0,1.6,0.0,0.2
2008-12-08,1868.636,120.782,243.73161,5.3831944,1117.0,296.0,13256.0,16474.934,33.24,9.0,1.6,0.0,0.2
2008-12-09,2003.144,132.516,243.55565,5.757639,1985.0,2553.0,12886.0,15961.733,33.24,9.0,1.6,0.0,0.2
2008-12-10,2233.66,146.106,243.45172,6.409861,1128.0,4144.0,12149.0,19806.666,33.24,9.0,1.6,0.0,0.2
2008-12-11,1432.522,114.916,243.41837,4.1219444,1160.0,273.0,7979.0,14463.366,33.24,9.0,1.6,0.0,0.2
2008-12-12,1815.534,139.342,243.04301,5.221667,1157.0,255.0,12154.0,16692.9,33.24,9.0,1.6,0.0,0.2
2008-12-13,1825.574,163.278,241.53854,5.3218055,2186.0,261.0,9271.0,18708.232,33.24,9.0,1.6,0.0,0.2
2008-12-14,2002.12,164.014,241.6228,5.881528,3742.0,2497.0,5415.0,21714.666,33.24,9.0,1.6,0.0,0.2
2008-12-15,1795.45,113.744,243.0392,5.1909723,1178.0,252.0,9668.0,18826.166,33.24,9.0,1.6,0.0,0.2
2008-12-16,1797.09,114.598,243.8799,5.192639,0.0,253.0,11334.0,18364.5,33.24,9.0,1.6,0.0,0.2
2008-12-17,2098.786,136.216,243.31352,6.0802774,4251.0,284.0,10813.0,19631.768,33.24,9.0,1.6,0.0,0.2
2008-12-18,1736.94,118.07,242.85907,4.9893055,1125.0,258.0,11293.0,16273.0,33.24,9.0,1.6,0.0,0.2
2008-12-19,1882.112,132.154,241.86617,5.480139,1538.0,296.0,11773.0,17761.533,33.24,9.0,1.6,0.0,0.2
2008-12-20,2244.142,160.838,242.56511,6.5,1134.0,6479.0,12837.0,16952.367,33.24,9.0,1.6,0.0,0.2
2008-12-21,2643.61,135.072,241.72008,7.662639,1099.0,9189.0,14816.0,18956.166,33.24,9.0,1.6,0.0,0.2
2008-12-22,2015.808,124.87,241.8645,5.8570833,2157.0,391.0,10433.0,20615.8,33.24,9.0,1.6,0.0,0.2
2008-12-23,1798.088,151.08,241.77055,5.2506943,2666.0,2115.0,8326.0,16861.133,33.24,9.0,1.6,0.0,0.2
2008-12-24,1269.6381,115.318,243.96063,3.633611,0.0,364.0,9981.0,10815.634,33.24,9.0,1.6,0.0,0.2
2008-12-25,1061.118,116.882,243.23308,3.0386112,0.0,285.0,3598.0,13802.3,33.24,9.0,1.6,0.0,0.2
2008-12-26,1223.732,124.222,244.35367,3.5006945,1121.0,279.0,7796.0,11199.533,33.24,9.0,1.6,0.0,0.2
2008-12-27,2972.164,118.132,243.31189,8.431806,0.0,244.0,12209.0,37083.066,33.24,9.0,1.6,0.0,0.2
2008-12-28,1570.642,112.248,244.56038,4.42,1953.0,217.0,5291.0,18716.367,33.24,9.0,1.6,0.0,0.2
2008-12-29,555.278,91.638,244.95476,1.578889,0.0,218.0,2480.0,6556.6333,33.24,9.0,1.6,0.0,0.2
2008-12-30,1195.238,113.206,244.63817,3.4018056,0.0,245.0,7145.0,12530.634,33.24,9.0,1.6,0.0,0.2
2008-12-31,1964.188,129.272,243.29662,5.687639,2975.0,246.0,11860.0,17655.467,33.24,9.0,1.6,0.0,0.2
